AIRLINE_ID,UNIQUE_CARRIER_ENTITY,ORIGIN,DEST,AIRCRAFT_TYPE,YEAR_MONTH
20409,16673,CUN,RDU,694,11
20409,16673,CUN,RDU,724,2
20409,16673,CUN,RSW,694,1
20409,16673,CUN,SFO,694,5
20409,16673,CUN,SFO,699,1
20409,16673,CUN,SJU,694,3
20409,16673,CUN,SMF,694,4
20409,16673,CUN,TPA,678,7
20409,16673,CUN,TPA,694,31
20409,16673,CUN,TPA,699,2
20409,16673,CUR,BOS,694,1
20409,16673,CUR,FLL,694,1
20409,16673,CUR,JFK,694,36
20409,16673,CUR,JFK,699,1
20409,16673,CUR,JFK,721,5
20409,16673,CUR,MCO,694,1
20409,16673,CUR,PHL,694,1
20409,16673,CVG,SJD,721,1
20409,16673,DCA,FPO,694,1
20409,16673,DCA,NAS,678,5
20409,16673,DCA,NAS,694,3
20409,16673,DFW,SJD,694,1
20409,16673,ELP,SJD,694,1
20409,16673,EWR,ANU,694,4
20409,16673,EWR,AUA,694,26
20409,16673,EWR,AUA,699,29
20409,16673,EWR,BGI,694,3
20409,16673,EWR,BGI,699,2
20409,16673,EWR,CTG,694,1
20409,16673,EWR,CUN,678,1
20409,16673,EWR,CUN,694,31
20409,16673,EWR,CUN,699,11
20409,16673,EWR,CUN,721,2
20409,16673,EWR,MBJ,694,30
20409,16673,EWR,MBJ,721,1
20409,16673,EWR,NAS,678,2
20409,16673,EWR,NAS,694,12
20409,16673,EWR,NAS,699,1
20409,16673,EWR,PAP,694,1
20409,16673,EWR,PLS,694,9
20409,16673,EWR,PLS,699,2
20409,16673,EWR,POP,694,9
20409,16673,EWR,POP,699,1
20409,16673,EWR,PUJ,694,33
20409,16673,EWR,PUJ,699,12
20409,16673,EWR,PUJ,721,1
20409,16673,EWR,SDQ,694,36
20409,16673,EWR,SDQ,699,10
20409,16673,EWR,SDQ,721,1
20409,16673,EWR,STI,694,35
20409,16673,EWR,STI,699,14
20409,16673,EWR,STI,721,2
20409,16673,EWR,SXM,694,9
20409,16673,EWR,SXM,699,8
20409,16673,EWR,UVF,694,9
20409,16673,EWR,UVF,699,6
20409,16673,FLL,AUA,694,12
20409,16673,FLL,AUA,699,2
20409,16673,FLL,AUA,721,2
20409,16673,FLL,BGI,694,1
20409,16673,FLL,BGI,699,1
20409,16673,FLL,BOG,694,30
20409,16673,FLL,CTG,678,4
20409,16673,FLL,CTG,694,3
20409,16673,FLL,CUN,678,4
20409,16673,FLL,CUN,694,36
20409,16673,FLL,CUN,699,7
20409,16673,FLL,CUN,721,2
20409,16673,FLL,GCM,678,3
20409,16673,FLL,GCM,694,4
20409,16673,FLL,GEO,721,1
20409,16673,FLL,GUA,694,1
20409,16673,FLL,GUA,721,1
20409,16673,FLL,GYE,694,32
20409,16673,FLL,GYE,699,8
20409,16673,FLL,GYE,721,15
20409,16673,FLL,HAV,678,9
20409,16673,FLL,HAV,694,21
20409,16673,FLL,HAV,699,11
20409,16673,FLL,HAV,721,6
20409,16673,FLL,KIN,678,5
20409,16673,FLL,KIN,694,35
20409,16673,FLL,KIN,699,19
20409,16673,FLL,KIN,721,9
20409,16673,FLL,LIM,694,11
20409,16673,FLL,LIM,699,9
20409,16673,FLL,LIM,721,21
20409,16673,FLL,LIR,694,3
20409,16673,FLL,LIR,699,1
20409,16673,FLL,MBJ,678,6
20409,16673,FLL,MBJ,694,36
20409,16673,FLL,MBJ,699,10
20409,16673,FLL,MBJ,721,5
20409,16673,FLL,MDE,694,36
20409,16673,FLL,MID,694,1
20409,16673,FLL,NAS,678,8
20409,16673,FLL,NAS,694,35
20409,16673,FLL,NAS,699,16
20409,16673,FLL,NAS,721,3
20409,16673,FLL,PAP,678,1
20409,16673,FLL,PAP,694,32
20409,16673,FLL,PAP,699,4
20409,16673,FLL,PAP,721,4
20409,16673,FLL,PLS,678,4
20409,16673,FLL,PLS,694,1
20409,16673,FLL,PLS,699,2
20409,16673,FLL,PLS,721,1
20409,16673,FLL,POP,694,3
20409,16673,FLL,POS,694,6
20409,16673,FLL,PUJ,694,36
20409,16673,FLL,PUJ,699,8
20409,16673,FLL,PUJ,721,4
20409,16673,FLL,QRO,678,1
20409,16673,FLL,SDQ,678,2
20409,16673,FLL,SDQ,694,34
20409,16673,FLL,SDQ,699,7
20409,16673,FLL,SDQ,721,1
20409,16673,FLL,SJO,694,36
20409,16673,FLL,SJO,699,2
20409,16673,FLL,STI,694,4
20409,16673,FLL,STI,699,1
20409,16673,FLL,SXM,694,4
20409,16673,FLL,UIO,694,28
20409,16673,FLL,UIO,699,9
20409,16673,FLL,UIO,721,4
20409,16673,FLL,UVF,694,1
20409,16673,FPO,FLL,694,1
20409,16673,GCM,BOS,694,13
20409,16673,GCM,BOS,699,3
20409,16673,GCM,BOS,724,10
20409,16673,GCM,EWR,694,1
20409,16673,GCM,FLL,678,3
20409,16673,GCM,FLL,694,4
20409,16673,GCM,JFK,694,35
20409,16673,GCM,JFK,699,6
20409,16673,GCM,JFK,721,2
20409,16673,GCM,JFK,724,2
20409,16673,GCM,MIA,694,1
20409,16673,GEO,BWI,699,2
20409,16673,GEO,JFK,699,5
20409,16673,GEO,JFK,721,36
20409,16673,GEO,JFK,724,1
20409,16673,GEO,MIA,699,1
20409,16673,GEO,SJU,721,1
20409,16673,GND,BOS,699,13
20409,16673,GND,BOS,721,1
20409,16673,GND,EWR,694,1
20409,16673,GND,JFK,694,34
20409,16673,GND,JFK,699,36
20409,16673,GND,JFK,721,22
20409,16673,GND,MCO,694,1
20409,16673,GND,MIA,699,1
20409,16673,GUA,BOS,721,1
20409,16673,GUA,FLL,694,1
20409,16673,GUA,FLL,699,1
20409,16673,GUA,FLL,721,5
20409,16673,GUA,JFK,694,13
20409,16673,GUA,JFK,699,19
20409,16673,GUA,JFK,721,33
20409,16673,GUA,MIA,699,1
20409,16673,GUA,MIA,721,2
20409,16673,GUA,PHL,721,1
20409,16673,GYE,EWR,721,1
20409,16673,GYE,FLL,694,33
20409,16673,GYE,FLL,699,8
20409,16673,GYE,FLL,721,7
20409,16673,GYE,JFK,694,3
20409,16673,GYE,JFK,699,1
20409,16673,GYE,JFK,721,36
20409,16673,GYE,MIA,699,1
20409,16673,GYE,MIA,721,2
20409,16673,GYE,PBI,694,1
20409,16673,GYE,RSW,694,1
20409,16673,HAV,FLL,678,9
20409,16673,HAV,FLL,694,21
20409,16673,HAV,FLL,699,11
20409,16673,HAV,FLL,721,7
20409,16673,HAV,JFK,678,4
20409,16673,HAV,JFK,694,19
20409,16673,HAV,JFK,699,2
20409,16673,HAV,MCO,694,1
20409,16673,HAV,MIA,694,3
20409,16673,HAV,PBI,694,2
20409,16673,HAV,PBI,699,1
20409,16673,HAV,RSW,694,1
20409,16673,HAV,TPA,699,1
20409,16673,IAH,SJD,694,2
20409,16673,JAX,NAS,694,1
20409,16673,JFK,ANU,694,35
20409,16673,JFK,ANU,699,3
20409,16673,JFK,ANU,721,3
20409,16673,JFK,AUA,694,35
20409,16673,JFK,AUA,699,36
20409,16673,JFK,AUA,721,31
20409,16673,JFK,BAQ,694,2
20409,16673,JFK,BDA,678,1
20409,16673,JFK,BDA,694,22
20409,16673,JFK,BDA,699,13
20409,16673,JFK,BDA,721,3
20409,16673,JFK,BDA,724,7
20409,16673,JFK,BGI,694,35
20409,16673,JFK,BGI,699,36
20409,16673,JFK,BGI,721,28
20409,16673,JFK,BOG,694,4
20409,16673,JFK,BON,694,2
20409,16673,JFK,BZE,694,13
20409,16673,JFK,BZE,699,1
20409,16673,JFK,CTG,694,36
20409,16673,JFK,CTG,699,7
20409,16673,JFK,CTG,721,6
20409,16673,JFK,CUN,678,1
20409,16673,JFK,CUN,694,34
20409,16673,JFK,CUN,699,36
20409,16673,JFK,CUN,721,35
20409,16673,JFK,CUN,724,1
20409,16673,JFK,CUR,694,36
20409,16673,JFK,CUR,699,1
20409,16673,JFK,CUR,721,5
20409,16673,JFK,GCM,694,35
20409,16673,JFK,GCM,699,6
20409,16673,JFK,GCM,721,2
20409,16673,JFK,GCM,724,2
20409,16673,JFK,GEO,699,5
20409,16673,JFK,GEO,721,36
20409,16673,JFK,GND,694,34
20409,16673,JFK,GND,699,36
20409,16673,JFK,GND,721,22
20409,16673,JFK,GUA,694,12
20409,16673,JFK,GUA,699,18
20409,16673,JFK,GUA,721,34
20409,16673,JFK,GYE,699,1
20409,16673,JFK,GYE,721,36
20409,16673,JFK,HAV,678,4
20409,16673,JFK,HAV,694,19
20409,16673,JFK,HAV,699,2
20409,16673,JFK,KIN,694,35
20409,16673,JFK,KIN,699,32
20409,16673,JFK,KIN,721,33
20409,16673,JFK,LGW,721,5
20409,16673,JFK,LHR,721,5
20409,16673,JFK,LIR,694,36
20409,16673,JFK,LIR,699,32
20409,16673,JFK,LIR,721,12
20409,16673,JFK,MBJ,694,34
20409,16673,JFK,MBJ,699,33
20409,16673,JFK,MBJ,721,30
20409,16673,JFK,MBJ,724,1
20409,16673,JFK,MGA,694,2
20409,16673,JFK,MGA,699,1
20409,16673,JFK,NAS,678,17
20409,16673,JFK,NAS,694,36
20409,16673,JFK,NAS,699,22
20409,16673,JFK,NAS,721,12
20409,16673,JFK,NAS,724,13
20409,16673,JFK,PAP,694,33
20409,16673,JFK,PAP,699,8
20409,16673,JFK,PAP,721,6
20409,16673,JFK,PLS,694,30
20409,16673,JFK,PLS,699,31
20409,16673,JFK,PLS,721,32
20409,16673,JFK,PLS,724,3
20409,16673,JFK,POP,678,1
20409,16673,JFK,POP,694,31
20409,16673,JFK,POP,699,29
20409,16673,JFK,POP,721,27
20409,16673,JFK,POP,724,1
20409,16673,JFK,POS,694,26
20409,16673,JFK,POS,699,33
20409,16673,JFK,POS,721,23
20409,16673,JFK,PTP,694,15
20409,16673,JFK,PTP,699,1
20409,16673,JFK,PTP,721,2
20409,16673,JFK,PTY,694,2
20409,16673,JFK,PUJ,694,33
20409,16673,JFK,PUJ,699,35
20409,16673,JFK,PUJ,721,35
20409,16673,JFK,PUJ,724,1
20409,16673,JFK,PVR,694,14
20409,16673,JFK,PVR,699,16
20409,16673,JFK,PVR,721,15
20409,16673,JFK,SAL,699,1
20409,16673,JFK,SAL,721,1
20409,16673,JFK,SDQ,694,36
20409,16673,JFK,SDQ,699,36
20409,16673,JFK,SDQ,721,36
20409,16673,JFK,SJD,694,27
20409,16673,JFK,SJD,699,16
20409,16673,JFK,SJD,721,23
20409,16673,JFK,SJO,694,29
20409,16673,JFK,SJO,699,9
20409,16673,JFK,SJO,721,17
20409,16673,JFK,SKB,694,14
20409,16673,JFK,SKB,721,1
20409,16673,JFK,STI,694,36
20409,16673,JFK,STI,699,36
20409,16673,JFK,STI,721,36
20409,16673,JFK,STI,724,1
20409,16673,JFK,SVD,694,3
20409,16673,JFK,SXM,694,32
20409,16673,JFK,SXM,699,35
20409,16673,JFK,SXM,721,14
20409,16673,JFK,TQO,694,7
20409,16673,JFK,TQO,699,1
20409,16673,JFK,UIO,721,3
20409,16673,JFK,UVF,694,26
20409,16673,JFK,UVF,699,36
20409,16673,JFK,UVF,721,30
20409,16673,JFK,YVR,694,16
20409,16673,JFK,YVR,699,4
20409,16673,JFK,YVR,721,2
20409,16673,KIN,ATL,699,1
20409,16673,KIN,BDL,721,1
20409,16673,KIN,BOS,694,1
20409,16673,KIN,CLE,699,1
20409,16673,KIN,FLL,678,6
20409,16673,KIN,FLL,694,35
20409,16673,KIN,FLL,699,20
20409,16673,KIN,FLL,721,11
20409,16673,KIN,JFK,678,1
20409,16673,KIN,JFK,694,35
20409,16673,KIN,JFK,699,32
20409,16673,KIN,JFK,721,33
20409,16673,KIN,MCO,694,3
20409,16673,KIN,MCO,699,1
20409,16673,KIN,MIA,678,1
20409,16673,KIN,MIA,694,5
20409,16673,KIN,PBI,694,2
20409,16673,KIN,RDU,694,1
20409,16673,KIN,RSW,694,1
20409,16673,LAS,CUN,694,4
20409,16673,LAX,CUN,694,22
20409,16673,LAX,CUN,699,1
20409,16673,LAX,LIR,694,5
20409,16673,LAX,LIR,699,23
20409,16673,LAX,NAS,694,2
20409,16673,LAX,NAS,699,11
20409,16673,LAX,PVR,694,13
20409,16673,LAX,PVR,699,1
20409,16673,LAX,SJD,678,1
20409,16673,LAX,SJD,694,34
20409,16673,LAX,SJD,699,2
20409,16673,LAX,SJO,694,2
20409,16673,LGA,BDA,694,5
20409,16673,LGA,NAS,678,1
20409,16673,LGA,NAS,694,17
20409,16673,LGA,NAS,724,5
20409,16673,LGW,JFK,721,5
20409,16673,LHR,JFK,721,5
20409,16673,LIM,FLL,694,13
20409,16673,LIM,FLL,699,9
20409,16673,LIM,FLL,721,21
20409,16673,LIM,MIA,721,3
20409,16673,LIM,TPA,721,1
20409,16673,LIR,BDL,699,1
20409,16673,LIR,BOS,694,8
20409,16673,LIR,BOS,699,18
20409,16673,LIR,EWR,694,1
20409,16673,LIR,FLL,694,1
20409,16673,LIR,FLL,699,1
20409,16673,LIR,IAD,694,1
20409,16673,LIR,JFK,694,36
20409,16673,LIR,JFK,699,32
20409,16673,LIR,JFK,721,12
20409,16673,LIR,LAX,694,6
20409,16673,LIR,LAX,699,23
20409,16673,MBJ,BOS,694,35
20409,16673,MBJ,BOS,699,20
20409,16673,MBJ,BOS,721,2
20409,16673,MBJ,BOS,724,2
20409,16673,MBJ,CHS,694,2
20409,16673,MBJ,EWR,694,30
20409,16673,MBJ,EWR,699,1
20409,16673,MBJ,EWR,721,1
20409,16673,MBJ,FLL,678,6
20409,16673,MBJ,FLL,694,36
20409,16673,MBJ,FLL,699,10
20409,16673,MBJ,FLL,721,5
20409,16673,MBJ,JFK,678,1
20409,16673,MBJ,JFK,694,34
20409,16673,MBJ,JFK,699,33
20409,16673,MBJ,JFK,721,30
20409,16673,MBJ,JFK,724,1
20409,16673,MBJ,MCO,678,6
20409,16673,MBJ,MCO,694,33
20409,16673,MBJ,MCO,699,8
20409,16673,MBJ,MCO,721,2
20409,16673,MBJ,MIA,678,1
20409,16673,MBJ,MIA,694,5
20409,16673,MBJ,PBI,694,4
20409,16673,MBJ,PBI,699,1
20409,16673,MBJ,PHL,694,3
20409,16673,MBJ,PHL,721,2
20409,16673,MBJ,TPA,694,2
20409,16673,MCO,AUA,694,1
20409,16673,MCO,BOG,694,1
20409,16673,MCO,BZE,694,1
20409,16673,MCO,CTG,694,1
20409,16673,MCO,CUN,678,3
20409,16673,MCO,CUN,694,36
20409,16673,MCO,CUN,699,8
20409,16673,MCO,CUN,721,5
20409,16673,MCO,GCM,724,1
20409,16673,MCO,GDL,678,1
20409,16673,MCO,KIN,694,2
20409,16673,MCO,KIN,721,1
20409,16673,MCO,LIM,694,1
20409,16673,MCO,LIR,694,4
20409,16673,MCO,MBJ,678,6
20409,16673,MCO,MBJ,694,33
20409,16673,MCO,MBJ,699,8
20409,16673,MCO,MBJ,721,2
20409,16673,MCO,MID,694,1
20409,16673,MCO,NAS,678,15
20409,16673,MCO,NAS,694,30
20409,16673,MCO,NAS,699,5
20409,16673,MCO,NAS,721,3
20409,16673,MCO,NAS,724,3
20409,16673,MCO,PLS,694,1
20409,16673,MCO,PUJ,694,14
20409,16673,MCO,PUJ,699,1
20409,16673,MCO,SDQ,678,5
20409,16673,MCO,SDQ,694,33
20409,16673,MCO,SDQ,699,11
20409,16673,MCO,SDQ,721,3
20409,16673,MCO,SJO,694,35
20409,16673,MCO,SJO,699,9
20409,16673,MCO,SJO,721,5
20409,16673,MCO,STI,694,14
20409,16673,MCO,STI,699,2
20409,16673,MCO,STI,721,1
20409,16673,MDE,FLL,694,36
20409,16673,MDE,MCO,694,1
20409,16673,MDE,MIA,694,2
20409,16673,MDE,PBI,694,2
20409,16673,MDE,RSW,694,1
20409,16673,MDE,SJU,694,3
20409,16673,MIA,BGI,694,1
20409,16673,MIA,GUA,721,1
20409,16673,MIA,POS,694,1
20409,16673,MIA,SJO,694,1
20409,16673,MSY,LIR,694,1
20409,16673,NAS,BDL,694,1
20409,16673,NAS,BOS,678,15
20409,16673,NAS,BOS,694,20
20409,16673,NAS,BOS,699,14
20409,16673,NAS,BOS,721,2
20409,16673,NAS,BOS,724,19
20409,16673,NAS,DAB,694,1
20409,16673,NAS,DCA,678,5
20409,16673,NAS,DCA,694,3
20409,16673,NAS,EWR,678,2
20409,16673,NAS,EWR,694,13
20409,16673,NAS,EWR,699,1
20409,16673,NAS,FLL,678,8
20409,16673,NAS,FLL,694,35
20409,16673,NAS,FLL,699,16
20409,16673,NAS,FLL,721,3
20409,16673,NAS,IAD,694,1
20409,16673,NAS,JAX,694,1
20409,16673,NAS,JFK,678,18
20409,16673,NAS,JFK,694,36
20409,16673,NAS,JFK,699,20
20409,16673,NAS,JFK,721,12
20409,16673,NAS,JFK,724,13
20409,16673,NAS,LAX,694,2
20409,16673,NAS,LAX,699,11
20409,16673,NAS,LGA,678,1
20409,16673,NAS,LGA,694,17
20409,16673,NAS,LGA,724,5
20409,16673,NAS,MCO,678,15
20409,16673,NAS,MCO,694,30
20409,16673,NAS,MCO,699,4
20409,16673,NAS,MCO,721,3
20409,16673,NAS,MCO,724,2
20409,16673,NAS,MIA,694,1
20409,16673,NAS,PBI,678,1
20409,16673,NAS,PBI,694,2
20409,16673,NAS,PHL,694,1
20409,16673,NAS,PVD,694,1
20409,16673,NAS,RIC,694,2
20409,16673,NAS,RSW,694,1
20409,16673,NAS,TPA,678,1
20409,16673,ORF,BGI,699,1
20409,16673,PAP,BOS,694,2
20409,16673,PAP,EWR,694,1
20409,16673,PAP,FLL,678,2
20409,16673,PAP,FLL,694,32
20409,16673,PAP,FLL,699,4
20409,16673,PAP,FLL,721,4
20409,16673,PAP,FLL,724,1
20409,16673,PAP,JFK,694,33
20409,16673,PAP,JFK,699,8
20409,16673,PAP,JFK,721,6
20409,16673,PAP,MCO,694,1
20409,16673,PAP,MIA,694,4
20409,16673,PAP,PBI,694,2
20409,16673,PAP,RIC,721,1
20409,16673,PAP,TPA,694,1
20409,16673,PBI,LIR,694,1
20409,16673,PBI,NAS,694,1
20409,16673,PHX,SJD,694,1
20409,16673,PLS,BOS,694,30
20409,16673,PLS,BOS,699,16
20409,16673,PLS,BOS,721,3
20409,16673,PLS,BOS,724,13
20409,16673,PLS,BUF,694,1
20409,16673,PLS,EWR,694,10
20409,16673,PLS,EWR,699,2
20409,16673,PLS,FLL,678,4
20409,16673,PLS,FLL,694,1
20409,16673,PLS,FLL,699,1
20409,16673,PLS,JFK,694,30
20409,16673,PLS,JFK,699,31
20409,16673,PLS,JFK,721,31
20409,16673,PLS,JFK,724,3
20409,16673,PLS,MCO,724,1
20409,16673,PLS,MIA,694,1
20409,16673,POP,BOS,694,22
20409,16673,POP,BOS,699,5
20409,16673,POP,BOS,721,2
20409,16673,POP,BOS,724,11
20409,16673,POP,EWR,694,9
20409,16673,POP,EWR,699,1
20409,16673,POP,FLL,694,1
20409,16673,POP,JFK,694,29
20409,16673,POP,JFK,699,29
20409,16673,POP,JFK,721,27
20409,16673,POP,JFK,724,1
20409,16673,POP,PHL,694,2
20409,16673,POS,FLL,694,6
20409,16673,POS,JFK,694,27
20409,16673,POS,JFK,699,33
20409,16673,POS,JFK,721,25
20409,16673,POS,RDU,699,1
20409,16673,POS,SJU,721,1
20409,16673,PTP,FLL,694,1
20409,16673,PTP,JFK,694,15
20409,16673,PTP,JFK,699,1
20409,16673,PTP,JFK,721,2
20409,16673,PTY,MIA,694,1
20409,16673,PUJ,BOS,694,32
20409,16673,PUJ,BOS,699,31
20409,16673,PUJ,BOS,721,6
20409,16673,PUJ,BOS,724,17
20409,16673,PUJ,BQN,694,3
20409,16673,PUJ,EWR,694,34
20409,16673,PUJ,EWR,699,13
20409,16673,PUJ,EWR,721,2
20409,16673,PUJ,FLL,694,36
20409,16673,PUJ,FLL,699,8
20409,16673,PUJ,FLL,721,4
20409,16673,PUJ,FLL,724,1
20409,16673,PUJ,IAD,699,1
20409,16673,PUJ,JFK,694,33
20409,16673,PUJ,JFK,699,36
20409,16673,PUJ,JFK,721,35
20409,16673,PUJ,JFK,724,1
20409,16673,PUJ,MCO,694,15
20409,16673,PUJ,MCO,699,2
20409,16673,PUJ,MIA,694,4
20409,16673,PUJ,PBI,694,3
20409,16673,PUJ,PHL,694,2
20409,16673,PUJ,RDU,694,1
20409,16673,PUJ,SJU,678,5
20409,16673,PUJ,SJU,694,35
20409,16673,PUJ,SJU,699,8
20409,16673,PUJ,SJU,724,3
20409,16673,PUJ,TPA,694,3
20409,16673,PVR,BOS,721,1
20409,16673,PVR,JFK,694,14
20409,16673,PVR,JFK,699,16
20409,16673,PVR,JFK,721,15
20409,16673,PVR,LAX,694,13
20409,16673,PVR,LAX,699,1
20409,16673,RDU,CUN,678,22
20409,16673,RDU,CUN,694,10
20409,16673,RDU,CUN,724,2
20409,16673,RDU,KIN,694,1
20409,16673,RDU,SDQ,694,1
20409,16673,RIC,PUJ,699,1
20409,16673,RSW,NAS,694,1
20409,16673,SAT,SJD,694,1
20409,16673,SAV,CUN,694,1
20409,16673,SDQ,ALB,694,1
20409,16673,SDQ,BDL,694,1
20409,16673,SDQ,BOS,694,29
20409,16673,SDQ,BOS,699,36
20409,16673,SDQ,BOS,721,10
20409,16673,SDQ,CHS,694,1
20409,16673,SDQ,EWR,678,1
20409,16673,SDQ,EWR,694,36
20409,16673,SDQ,EWR,699,12
20409,16673,SDQ,EWR,721,1
20409,16673,SDQ,FLL,678,2
20409,16673,SDQ,FLL,694,34
20409,16673,SDQ,FLL,699,6
20409,16673,SDQ,FLL,721,2
20409,16673,SDQ,JFK,678,1
20409,16673,SDQ,JFK,694,36
20409,16673,SDQ,JFK,699,36
20409,16673,SDQ,JFK,721,36
20409,16673,SDQ,MCO,678,6
20409,16673,SDQ,MCO,694,32
20409,16673,SDQ,MCO,699,9
20409,16673,SDQ,MCO,721,2
20409,16673,SDQ,MIA,694,3
20409,16673,SDQ,MIA,699,1
20409,16673,SDQ,MIA,721,1
20409,16673,SDQ,PBI,694,2
20409,16673,SDQ,PBI,699,1
20409,16673,SDQ,PHL,699,1
20409,16673,SDQ,SJU,678,9
20409,16673,SDQ,SJU,694,33
20409,16673,SDQ,SJU,699,16
20409,16673,SDQ,SJU,721,2
20409,16673,SDQ,SJU,724,1
20409,16673,SDQ,TPA,694,3
20409,16673,SEA,YVR,694,1
20409,16673,SFO,CUN,694,5
20409,16673,SFO,CUN,699,1
20409,16673,SJD,ATL,721,1
20409,16673,SJD,CVG,721,1
20409,16673,SJD,EWR,694,1
20409,16673,SJD,EWR,699,1
20409,16673,SJD,JFK,694,27
20409,16673,SJD,JFK,699,17
20409,16673,SJD,JFK,721,23
20409,16673,SJD,LAX,678,1
20409,16673,SJD,LAX,694,34
20409,16673,SJD,LAX,699,2
20409,16673,SJD,PHL,694,1
20409,16673,SJO,AUS,694,1
20409,16673,SJO,FLL,694,36
20409,16673,SJO,FLL,699,3
20409,16673,SJO,FLL,721,1
20409,16673,SJO,JFK,694,29
20409,16673,SJO,JFK,699,9
20409,16673,SJO,JFK,721,18
20409,16673,SJO,LAX,694,3
20409,16673,SJO,MCO,694,35
20409,16673,SJO,MCO,699,9
20409,16673,SJO,MCO,721,5
20409,16673,SJO,MIA,694,5
20409,16673,SJO,MIA,699,1
20409,16673,SJO,PBI,694,3
20409,16673,SJO,RSW,694,1
20409,16673,SJO,TPA,694,4
20409,16673,SJU,AUA,694,2
20409,16673,SJU,AUA,699,2
20409,16673,SJU,AUA,721,1
20409,16673,SJU,BDA,699,3
20409,16673,SJU,BGI,694,4
20409,16673,SJU,BGI,699,1
20409,16673,SJU,CUN,694,3
20409,16673,SJU,CUR,694,1
20409,16673,SJU,GEO,721,1
20409,16673,SJU,MDE,694,3
20409,16673,SJU,POS,694,4
20409,16673,SJU,PUJ,678,5
20409,16673,SJU,PUJ,694,35
20409,16673,SJU,PUJ,699,8
20409,16673,SJU,PUJ,724,3
20409,16673,SJU,SDQ,678,10
20409,16673,SJU,SDQ,694,33
20409,16673,SJU,SDQ,699,16
20409,16673,SJU,SDQ,721,1
20409,16673,SJU,SDQ,724,1
20409,16673,SJU,STI,694,3
20409,16673,SJU,SXM,694,3
20409,16673,SKB,ATL,694,1
20409,16673,SKB,JFK,694,14
20409,16673,SKB,JFK,721,2
20409,16673,SMF,CUN,694,4
20409,16673,STI,ALB,694,1
20409,16673,STI,BOS,678,1
20409,16673,STI,BOS,694,30
20409,16673,STI,BOS,699,34
20409,16673,STI,BOS,721,6
20409,16673,STI,BOS,724,2
20409,16673,STI,BQN,694,1
20409,16673,STI,BTV,699,1
20409,16673,STI,CHS,721,1
20409,16673,STI,EWR,678,1
20409,16673,STI,EWR,694,35
20409,16673,STI,EWR,699,14
20409,16673,STI,EWR,721,2
20409,16673,STI,FLL,694,5
20409,16673,STI,FLL,699,3
20409,16673,STI,FLL,721,1
20409,16673,STI,JFK,694,36
20409,16673,STI,JFK,699,36
20409,16673,STI,JFK,721,36
20409,16673,STI,MCO,694,14
20409,16673,STI,MCO,699,1
20409,16673,STI,MCO,721,1
20409,16673,STI,MIA,694,1
20409,16673,STI,PHL,694,2
20409,16673,STI,RDU,694,1
20409,16673,STI,RDU,721,1
20409,16673,STI,SJU,694,3
20409,16673,STI,SRQ,694,1
20409,16673,SVD,JFK,694,3
20409,16673,SXM,BOS,694,23
20409,16673,SXM,BOS,699,34
20409,16673,SXM,BOS,721,4
20409,16673,SXM,EWR,694,9
20409,16673,SXM,EWR,699,10
20409,16673,SXM,FLL,694,11
20409,16673,SXM,FLL,699,4
20409,16673,SXM,JFK,694,33
20409,16673,SXM,JFK,699,35
20409,16673,SXM,JFK,721,14
20409,16673,SXM,MCO,699,2
20409,16673,SXM,MIA,694,1
20409,16673,SXM,PHL,699,1
20409,16673,SXM,SJU,699,2
20409,16673,TPA,CUN,678,6
20409,16673,TPA,CUN,694,30
20409,16673,TPA,CUN,699,1
20409,16673,TQO,BDL,694,1
20409,16673,TQO,EWR,694,1
20409,16673,TQO,FLL,694,1
20409,16673,TQO,IAD,694,1
20409,16673,TQO,JFK,694,7
20409,16673,TQO,JFK,699,1
20409,16673,TQO,MIA,694,1
20409,16673,UIO,FLL,694,28
20409,16673,UIO,FLL,699,9
20409,16673,UIO,FLL,721,4
20409,16673,UIO,MIA,694,2
20409,16673,UVF,BOS,694,14
20409,16673,UVF,BOS,699,18
20409,16673,UVF,BOS,721,1
20409,16673,UVF,EWR,694,9
20409,16673,UVF,EWR,699,6
20409,16673,UVF,JFK,694,26
20409,16673,UVF,JFK,699,36
20409,16673,UVF,JFK,721,30
20409,16673,UVF,MCO,699,1
20409,16673,UVF,MIA,694,2
20409,16673,UVF,SJU,694,1
20409,16673,UVF,SJU,699,1
20409,16673,YQX,JFK,721,1
20409,16673,YVR,BOS,694,4
20409,16673,YVR,BOS,699,1
20409,16673,YVR,BUF,694,1
20409,16673,YVR,JFK,694,16
20409,16673,YVR,JFK,699,4
20409,16673,YVR,JFK,721,2
20416,16831,ACY,CUN,698,4
20416,16831,AUA,FLL,694,16
20416,16831,AUA,FLL,699,32
20416,16831,AUA,FLL,721,10
20416,16831,AUA,FLL,722,17
20416,16831,AUA,MIA,699,1
20416,16831,AUS,CUN,694,10
20416,16831,AUS,CUN,698,1
20416,16831,AUS,CUN,699,2
20416,16831,AUS,CUN,722,4
20416,16831,AUS,MTY,694,12
20416,16831,AUS,MTY,722,7
20416,16831,AXM,FLL,694,15
20416,16831,AXM,FLL,698,2
20416,16831,AXM,FLL,722,36
20416,16831,AXM,MCO,722,1
20416,16831,BAQ,FLL,694,36
20416,16831,BAQ,FLL,698,3
20416,16831,BAQ,FLL,699,3
20416,16831,BAQ,FLL,722,36
20416,16831,BAQ,MIA,694,4
